Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
102,18.037054269825198,18.037054269825198,18.037054269825198,18.037054269825198,133.9755918220591,134.52217756954101,134.15795523927466,127.88251696353736,4.977109146418137,7.895816566112129,13.291309830440193,22.155059268077775
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,123.82845960316149,123.82845960316149,123.82845960316149,123.82845960316149,1198.6894246895858,1203.579757209129,1200.3209030720845,1144.1741603024996,32.07493936691344,50.884518057892265,85.65574158393595,142.7780948749113
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,245.59006746935864,245.59006746935864,245.59006746935864,245.59006746935864,1356.7828541283097,1373.482201238738,1373.1463236235725,1271.0083804297446,164.87528672616003,237.17832416718613,362.0083451050232,553.2836598770091
108,296.0279739081732,296.0279739081732,296.0279739081732,296.0279739081732,1979.7705905093087,1992.9137900993817,1957.6777709877613,1790.1344570367658,154.15967204911013,224.1279219634781,343.09669455179545,485.2255513054401
109,589.9257992726473,589.9257992726473,589.9257992726473,589.9257992726473,2593.597680216516,2635.190029192065,2646.850051876862,2488.128446519946,213.17488239810766,319.2362980589984,514.5846887368849,817.0446684207665
110,40.530809602802336,40.530809602802336,40.530809602802336,40.530809602802336,241.05855449124755,244.924309862146,246.00801199433226,231.25584067361572,10.17837379786068,15.242447751040956,24.56966551805359,39.01110122857826
111,29.87031855618751,29.87031855618751,29.87031855618751,29.87031855618751,110.3147637158369,112.08382301331571,112.57976623406249,105.82879141222269,10.662370260154955,15.967245986548956,25.737988201366754,40.86613076977985
112,206.95037844652242,206.95037844652242,206.95037844652242,206.95037844652242,1569.6638682200469,1576.067808737961,1571.8002047128907,1498.2772350335938,55.842527771262674,88.59004851023178,149.1267917867758,248.57693163648406
113,9.320141056535109,9.320141056535109,9.320141056535109,9.320141056535109,39.79952047918243,40.43776656738593,40.616695622901005,38.18106417655902,5.640273640663891,8.44649447004098,13.615104707052907,21.617724686603843
114,825.9610576623468,825.9610576623468,825.9610576623468,825.9610576623468,4431.6044897746715,4449.684311104098,4437.636090620519,4230.059800106129,242.2815064915258,384.36169913118516,647.0097997642139,1078.489686221016
115,193.06733399196693,193.06733399196693,193.06733399196693,193.06733399196693,1364.3860697679756,1369.9524639489048,1366.2430109556512,1302.3351649919873,53.28277687961399,84.52919245507618,142.29101594898086,237.182491261453
116,173.41528889453124,173.41528889453124,173.41528889453124,173.41528889453124,808.8894533754834,818.8452813915088,818.6450722167773,757.7523053272168,105.45213524652941,151.69624932853515,231.53591323617835,353.8732056671239
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,405.2197419683098,405.2197419683098,405.2197419683098,405.2197419683098,2751.8987571858806,2763.1258264583457,2755.644184191476,2626.7452694410736,106.28332741072684,168.61063886519773,283.82833863654764,473.1086412099286
120,55.978693490345584,55.978693490345584,55.978693490345584,55.978693490345584,309.99375239455327,314.96497112745885,316.3585939688611,297.3877635809732,24.940227445375857,37.34880591627576,60.203436283809204,95.58950680339873
121,198.73285081702477,198.73285081702477,198.73285081702477,198.73285081702477,1029.7874088855763,1033.9886506609876,1031.1889648526721,982.9536205724108,59.33521563298282,94.13093641732483,158.45398088766632,264.124258508646
122,308.5886585334338,308.5886585334338,308.5886585334338,308.5886585334338,1734.919684467602,1741.9976340896742,1737.2809421835507,1656.0170977336584,75.88541789186807,120.38658872077895,202.65106979945026,337.7956554125102
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,139.98749962254715,139.98749962254715,139.98749962254715,139.98749962254715,805.3640944805234,808.6498608727578,806.4602864872968,768.7369710819062,31.839545127993617,50.511085539132196,85.02711920951839,141.7302710430174
